param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
lambda_,accuracy,-0.1396164064991902,0.8696917795363721,0.04157781494889787,-0.22110742635490108,-0.0581253866434793,0.801630559415477,0.9435316337549028,0.0,-3.357954396371931,0.0007852156657518909,10.314623423407223
lambda_,attack.init.eps,0.6064094794671301,1.833835141140712,0.029604673930221537,0.548385384789844,0.6644335741444162,1.7304567392461818,1.9433894235041884,0.0,20.483572320250587,3.0169979001413004e-93,307.346199132169
lambda_,data.sample.random_state,0.02150820823973638,1.0217411769994915,0.016506133137673382,-0.010843218234126564,0.05385963471359932,0.9892153575488748,1.0553364591539178,0.0,1.3030434239407853,0.1925599369828817,2.376620520098267
lambda_,device_id_nvidia-l4,0.14617471544932442,1.157398385765766,0.1032853521706501,-0.05626085493568567,0.3486102858343345,0.9452925195068641,1.4170968200108278,0.0,1.4152511694766907,0.15699486649018868,2.671210709084028
lambda_,device_id_nvidia-tesla-p100,-0.30157892445139944,0.7396494476240335,0.10329622980200519,-0.5040358146021027,-0.09912203430069627,0.6040877473061279,0.9056321830896177,0.0,-2.9195540343481654,0.003505326191628172,8.15623558275206
lambda_,device_id_nvidia-tesla-v100,0.10147261634458449,1.1067996097578294,0.10345076231908966,-0.10128715197404456,0.30423238466321356,0.9036735039949668,1.3555840364297174,0.0,0.9808783818489064,0.3266527193227368,1.6141704449321796
lambda_,model.trainer.batch_size,-1.1372799028319687e-05,0.9999886272656417,2.9653716330473266e-06,-1.7184820629869173e-05,-5.560777426770202e-06,0.9999828153270283,0.9999944392380343,0.0,-3.8352019361001894,0.0001254611721633695,12.960471432859576
lambda_,model.trainer.nb_epoch,0.00013059151170750286,1.00013060003915,0.0005196582035501908,-0.0008879198515216556,0.0011491028749366613,0.9991124742326626,1.0011497633466042,0.0,0.2513027039991485,0.8015800847446054,0.319081429664011
lambda_,predict_proba_time,0.3994755274245802,1.4910424816433734,0.011546418216345496,0.37684496357010583,0.4221060912790546,1.4576782986123769,1.5251703233707952,0.0,34.597354776139085,2.768798110646727e-262,868.8759009983288
lambda_,train_time,0.0014326752313443976,1.0014337020007875,7.69521290584078e-05,0.0012818518298562402,0.001583498632832555,1.0012826737530702,1.0015847530288167,0.0,18.6177464986963,2.3072094004673446e-77,254.58231435852355
lambda_,Intercept,-2.8336851065908957,0.05879578521928046,0.10869207035948256,-3.046717649900575,-2.6206525632812165,0.047514628358998154,0.07275536985015889,0.0,-26.070762082449175,7.825396914998591e-150,495.3210503037073
rho_,Intercept,1.1902264022740598,3.2878254942944345,0.019025526955070524,1.1529370546552256,1.2275157498928941,3.1674823299670387,3.4127408947676527,0.0,62.559444744149424,0.0,inf
