param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
lambda_,accuracy,-0.14963233850971222,0.8610244837825909,0.09047878186046496,-0.3269674923212795,0.027702815301855033,0.7211071841662624,1.0280901063691863,0.0,-1.6537837428058326,0.09817146030096706,3.3485525141817987
lambda_,attack.init.eps,0.25418650045432534,1.2894122578166547,0.043854505804830475,0.16823324851705487,0.3401397523915958,1.183212561039273,1.4051439490699076,0.0,5.79613190912591,6.786189439013198e-09,27.13475115000425
lambda_,data.sample.random_state,0.05708181951682952,1.0587424326460424,0.028226228443249325,0.0017594283486607673,0.11240421068499828,1.0017609770508613,1.1189650668817652,0.0,2.022297085549217,0.043145669545199404,4.534640423862538
lambda_,device_id_nvidia-l4,-0.030764094357945526,0.9697043048120413,0.1058564302734844,-0.2382388852259504,0.17671069651005936,0.78801442360387,1.1932858214327569,0.0,-0.29062093137342,0.7713412498041725,0.37455882945473484
lambda_,device_id_nvidia-tesla-p100,-0.2515742994608196,0.7775756820095263,0.10315698705255129,-0.45375827883748476,-0.04939032008415442,0.6352362647376595,0.9518095468026818,0.0,-2.4387519124871306,0.014738082374776527,6.084307367402475
lambda_,device_id_nvidia-tesla-v100,0.25426473523600296,1.289513138649281,0.1055310575534302,0.047427663180856144,0.4611018072911498,1.0485703481342037,1.5858202911306212,0.0,2.409382992369513,0.015979519082273807,5.967632200035686
lambda_,model.trainer.batch_size,-3.235194814432651e-05,0.9999676485751743,5.943848150581407e-06,-4.4001676449041076e-05,-2.070221983961194e-05,0.9999559992916105,0.9999792979944498,0.0,-5.4429297863475785,5.241130961077871e-08,24.185546600793348
lambda_,model.trainer.nb_epoch,0.0014118901599868305,1.0014128873461494,0.0005601368673400844,0.0003140420735871748,0.002509738246386486,1.0003140913899615,1.0025128902757905,0.0,2.5206163748718367,0.011714949321013563,6.415505476673169
lambda_,predict_proba_time,0.5286261969700078,1.6965999127583031,0.07606004322783885,0.379551251580884,0.6777011423591316,1.4616285387482817,1.9693452800508036,0.0,6.950116967282034,3.6498346993172625e-12,37.99530601270377
lambda_,train_time,0.0010019878860809332,1.0010024900436474,3.889646755689176e-05,0.0009257522105435947,0.0010782235616182718,1.0009261808513827,1.0010788050536166,0.0,25.760382600691948,2.4660983867264833e-146,483.6992714953345
lambda_,Intercept,-2.5466728619517025,0.07834188713875334,0.12983313073123923,-2.8011411221850118,-2.2922046017183932,0.06074071049083956,0.10104345554842939,0.0,-19.614969211698643,1.1520667683498505e-85,282.1596637344304
rho_,Intercept,0.9095962459771093,2.4833196806343443,0.023447493848088932,0.8636400025071305,0.9555524894470881,2.371778279056804,2.6001067176811623,0.0,38.7928983741367,0.0,inf
