param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
mu_,accuracy,-0.0505818120243377,0.950676148750485,0.01939241540286377,-0.08859024778719049,-0.012573376261484907,0.9152205103829507,0.9875053383854876,0.0,-2.6083296471087376,0.009098528658994754,6.780151021548026
mu_,attack.init.eps,0.6896570148701585,1.9930318357177907,0.022080960225328655,0.6463791280844529,0.7329349016558642,1.9086174429343532,2.0811797109418166,0.0,31.233107973224186,3.786342582499319e-214,708.9718073561024
mu_,data.sample.random_state,0.0019827760670764727,1.001984743067368,0.0020293038374766554,-0.001994586368066695,0.005960138502219641,0.998007401497447,1.0059779354675937,0.0,0.9770720532130676,0.32853348222930456,1.6058876857259763
mu_,device_id_nvidia-l4,0.248714772768986,1.2823762122851183,0.10315675661751098,0.046531245036700586,0.4508983005012714,1.047630811820327,1.5697216340719495,0.0,2.4110371528176406,0.015907227927893217,5.974173743365735
mu_,device_id_nvidia-tesla-p100,-0.09232399211694024,0.911809682533893,0.10306381842880219,-0.29432536434656803,0.10967738011268756,0.745034044488574,1.115917995040439,0.0,-0.8957944070422623,0.3703625775603112,1.4329897627462085
mu_,device_id_nvidia-tesla-v100,-0.24259950627392843,0.7845856724974588,0.10335538484308984,-0.4451723381746615,-0.04002667437319535,0.6407138470621454,0.9607638110380695,0.0,-2.347236253265697,0.018913258085751943,5.724458279724733
mu_,model.trainer.batch_size,-4.470276404294106e-06,0.9999955297335874,2.238873214580836e-06,-8.85838727082396e-06,-8.216553776425121e-08,0.9999911416519646,0.9999999178344656,0.0,-1.9966634891074149,0.04586175088641223,4.4465647553330045
mu_,model.trainer.nb_epoch,0.0008394193362289566,1.00083977174724,0.0004237361631565458,8.911717494938581e-06,0.0016699269549629745,1.0000089117572044,1.0016713220594466,0.0,1.98099527303937,0.04759180368972448,4.393143057299643
mu_,predict_proba_time,0.677945563790106,1.9698266890731806,0.014694020266038173,0.6491458132805694,0.7067453142996425,1.913905298101063,2.027382017717846,0.0,46.13751386725798,0.0,inf
mu_,train_time,0.0004684366780752045,1.0004685464116696,2.2222649931853932e-05,0.00042488108456772934,0.0005119922715826797,1.0004249713593205,1.0005121233619971,0.0,21.079244802562798,1.2333574780404256e-98,325.24636228588037
mu_,Intercept,-3.4802536852914527,0.030799596636944877,0.10782144501862731,-3.691579834289028,-3.2689275362938774,0.024932581564294547,0.03804720945371333,0.0,-32.27793584745782,1.4271752524428667e-228,756.8864431304048
sigma_,Intercept,-1.366037345443282,0.2551158953657691,0.018895915582815316,-1.4030726594405092,-1.3290020314460547,0.24584041835105294,0.26474133303556224,0.0,-72.29273117020112,0.0,inf
