param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
alpha_,accuracy,-0.05163893782096216,0.9496716954796783,0.017896415360632762,-0.08671526738017178,-0.016562608261752543,0.9169381406663829,0.9835737976171545,0.0,-2.8854346962997828,0.003908735442032348,7.999082343776076
alpha_,attack.init.eps,0.7577341199027946,2.1334366280052444,0.021295874863754918,0.7159949721505632,0.799473267655026,2.0462216032549403,2.2243689727809532,0.0,35.58126279152966,2.7306535993263444e-277,918.7248359730762
alpha_,data.sample.random_state,0.0022988647897657596,1.002301509205423,0.001891302325750993,-0.001408019652583028,0.0060057492321145475,0.9985929711420141,1.0060238199018918,0.0,1.2154930274581737,0.22417810651274178,2.157282705092769
alpha_,device_id_nvidia-l4,0.24751475731426356,1.2808382639770355,0.10321019894027136,0.045226484554117624,0.44980303007440947,1.0462647958923204,1.5680033055767155,0.0,2.3981618081901237,0.016477584562329062,5.923351415418021
alpha_,device_id_nvidia-tesla-p100,-0.09414046423737076,0.910154909046388,0.10300882037906152,-0.2960340422702869,0.10775311379554538,0.7437621082384929,1.1137727363163976,0.0,-0.9139068275021871,0.3607658058071034,1.4708654916885648
alpha_,device_id_nvidia-tesla-v100,-0.23909441488678876,0.7873405421951779,0.10332031691253434,-0.4415985149066207,-0.036590314866956825,0.6430077416623718,0.9640710200184404,0.0,-2.314108415764866,0.02066177590215543,5.596891929031453
alpha_,model.trainer.batch_size,-9.27549172691652e-07,0.9999990724512575,2.1068241630817065e-06,-5.056848654090538e-06,3.201750308707234e-06,0.9999949431641318,1.0000032017554343,0.0,-0.44025941459438256,0.6597492318985105,0.6000103289672772
alpha_,model.trainer.nb_epoch,0.0009176491263264718,1.0009180702951046,0.0003883747736065988,0.00015644855755364106,0.0016788496950993026,1.0001564607962676,1.0016802597522299,0.0,2.3627928194326993,0.01813780627260501,5.7848562141188005
alpha_,predict_proba_time,0.6795447343400512,1.9729792980106675,0.014597645410650067,0.6509338750760907,0.7081555936040118,1.9173305404047063,2.0302432096851772,0.0,46.55166742468432,0.0,inf
alpha_,train_time,0.0005145901108601145,1.000514722535065,5.762461750998498e-05,0.00040164793591764773,0.0006275322858025812,1.00040172860725,1.0006277292253807,0.0,8.930039505614909,4.258566898353327e-19,61.026265789423846
alpha_,Intercept,-3.529084648127926,0.029331752457228355,0.10739723226862992,-3.7395793554137238,-3.3185899408421284,0.02376409726803142,0.03620384534318108,0.0,-32.860107970945826,8.16898268755012e-237,784.2668020626891
beta_,Intercept,1.9514322333921827,7.038761514035321,0.022939739480489763,1.9064711701956913,1.9963932965886741,6.729300294983846,7.362453966929668,0.0,85.06775916317075,0.0,inf
