param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
lambda_,accuracy,-0.026961982420117037,0.9733982470665176,0.01867493447042517,-0.06356418139579596,0.009640216555561885,0.938413888654633,1.009686833120691,0.0,-1.4437524513307272,0.14880862143176593,2.7484699815023186
lambda_,attack.init.eps,0.7819992670260987,2.1858379737210387,0.021485085936465066,0.7398892723858791,0.8241092616663183,2.095703449403737,2.279849111628978,0.0,36.397306919720926,4.695769011808855e-290,961.1277860743288
lambda_,data.sample.random_state,0.00016227771086404263,1.000162290878604,0.0019081342425812,-0.0035775966822627243,0.0039021521039908098,0.9964287952918406,1.0039097754120563,0.0,0.08504522755407601,0.9322254345395659,0.10124921944505051
lambda_,device_id_nvidia-l4,0.34660735846615515,1.4142613186062871,0.10325550961070074,0.14423027842385228,0.548984438508458,1.1551500840401925,1.7314936863532278,0.0,3.356792870162107,0.0007885216045457095,10.30856209587931
lambda_,device_id_nvidia-tesla-p100,-0.15430739887090264,0.8570085370595516,0.10308066998682903,-0.35634179954734646,0.04772700180554115,0.7002332399230992,1.048884272722633,0.0,-1.4969576632613955,0.13440427452142398,2.8953490733421456
lambda_,device_id_nvidia-tesla-v100,-0.31248521257810535,0.7316264477356026,0.1034161173130265,-0.5151770779326064,-0.10979334722360429,0.5973947998154504,0.8960192810375591,0.0,-3.021629710118155,0.0025141789678285206,8.635696935297926
lambda_,model.trainer.batch_size,-4.404906243538221e-06,0.999995595103458,2.1795489865614686e-06,-8.676743759739474e-06,-1.330687273369677e-07,0.9999913232938831,0.9999998669312814,0.0,-2.021017316287785,0.04327797258073185,4.5302232741644
lambda_,model.trainer.nb_epoch,0.0008417416703992008,1.0008420960343396,0.000415461509324045,2.7452075161420674e-05,0.0016560312656369808,1.000027452451973,1.0016574032426544,0.0,2.0260400819529893,0.04276067738353215,4.54757148241038
lambda_,predict_proba_time,0.5501438146879121,1.7335023030342371,0.01680114923718738,0.5172141672841422,0.583073462091682,1.6773483229804091,1.791536196420725,0.0,32.74441568974538,3.646118347829944e-235,778.7867409085584
lambda_,train_time,0.0010935897754268725,1.0010941879627626,4.840652099729666e-05,0.0009987147376552892,0.0011884648131984558,1.0009992136192851,1.001189171317362,0.0,22.591786248963146,5.219413354059077e-113,372.9939870608315
lambda_,Intercept,-3.3252344306253945,0.03596408668176781,0.10822014544846245,-3.537342018106067,-3.113126843144722,0.029090546558787494,0.044461712956816266,0.0,-30.726575138535246,2.5141347553991304e-207,686.3090536626751
rho_,Intercept,1.4156413061448283,4.119127240721021,0.01904378962973455,1.3783161643413913,1.4529664479482653,3.9682141782577345,4.275779598343029,0.0,74.33611343482168,0.0,inf
