param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
mu_,accuracy,-0.05033745554876255,0.9509084810083969,0.01939983947452099,-0.08836044222468215,-0.012314468872842967,0.9154308573156803,0.987761043914516,0.0,-2.594735673708736,0.009466368933964096,6.7229731351583455
mu_,attack.init.eps,0.6893264067263534,1.9923730320709656,0.022089832723725084,0.6460311301633379,0.7326216832893688,1.9079533635878259,2.0805279493095576,0.0,31.20559649987743,8.945676515401267e-214,707.7314217159036
mu_,data.sample.random_state,0.0019634079970814663,1.0019653367446626,0.0020300425243456504,-0.0020154022377207844,0.005942218231883717,0.9979866273216806,1.0059599082325652,0.0,0.9671757973219489,0.33345615905475046,1.58443099846082
mu_,device_id_nvidia-l4,0.2486113030359116,1.2822435320250463,0.10315727246882907,0.04642676425362138,0.45079584181820187,1.0475213602506226,1.5695608106995529,0.0,2.410022067140581,0.01595155566728278,5.970159060829666
mu_,device_id_nvidia-tesla-p100,-0.09196758966557515,0.9121347116570742,0.10306459569421213,-0.2939704853074129,0.11003530597626256,0.7452984883744407,1.1163174824416644,0.0,-0.8923296020918641,0.3722162920394624,1.4257868908333073
mu_,device_id_nvidia-tesla-v100,-0.24281915548397912,0.7844133577993642,0.10335614014926359,-0.44539346775761,-0.040244843210348186,0.6405721819401072,0.9605542251780199,0.0,-2.349344268596985,0.018806509319895085,5.732624094991929
mu_,model.trainer.batch_size,-4.458697283585002e-06,0.9999955413126564,2.2396467402003125e-06,-8.848324232470151e-06,-6.907033469985427e-08,0.9999911517149138,0.9999999309296678,0.0,-1.990803818992552,0.04650245935640026,4.426549172318415
mu_,model.trainer.nb_epoch,0.0008487717320849042,1.0008491320407442,0.0004239370691505679,1.7870344838324687e-05,0.0016796731193314837,1.0000178705045137,1.001681084560368,0.0,2.002117280721799,0.04527211938877897,4.465233342651986
mu_,predict_proba_time,0.6779527275328716,1.9698408004554193,0.01469892320754677,0.64914336743456,0.7067620876311832,1.9139006169891517,2.0274160239537875,0.0,46.12261170156973,0.0,inf
mu_,train_time,0.0004684429020408796,1.0004685526385515,2.223017188912697e-05,0.000424872565768056,0.0005120132383137032,1.0004249628369006,1.0005121443394658,0.0,21.072392259368915,1.4254488610995937e-98,325.0375370163755
mu_,Intercept,-3.480338778789038,0.030796975903048116,0.10782501241716475,-3.6916719197592647,-3.269005637818811,0.02493028574150456,0.03804423802467361,0.0,-32.27765711098588,1.4400858947194256e-228,756.8734507697412
sigma_,Intercept,-1.36569654220563,0.2552028545060228,0.018902190935307477,-1.402744155667732,-1.328648928743528,0.24592119112233599,0.2648348304218461,0.0,-72.25070082509008,0.0,inf
