param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
alpha_,accuracy,-0.05148542559102385,0.9498174928899171,0.017908901639392797,-0.08658622780690406,-0.01638462337514364,0.9170564696071611,0.9837488744680494,0.0,-2.874851100738385,0.004042180738549542,7.950650454092497
alpha_,attack.init.eps,0.7573579559777592,2.1326342570304084,0.021310323747852696,0.7155904889330793,0.7991254230224392,2.045394108322359,2.223595372527027,0.0,35.53948616355832,1.2077044320094215e-276,916.5798867695547
alpha_,data.sample.random_state,0.0022847486150061602,1.0022873606420193,0.0018924844651887192,-0.001424452778065275,0.0059939500080775955,0.9985765612732467,1.0060119496714843,0.0,1.2072747000215531,0.22732637068235476,2.137163043173738
alpha_,device_id_nvidia-l4,0.24746580558629028,1.2807755662653528,0.10321097753827797,0.045176006802092966,0.44975560437048756,1.0462119841303221,1.5679289436795434,0.0,2.3976694290538267,0.016499748312082955,5.92141217207207
alpha_,device_id_nvidia-tesla-p100,-0.0937162223554013,0.9105411167948441,0.10300988295727931,-0.29561188300335506,0.10817943829255246,0.7440761605902696,1.1142476661479053,0.0,-0.9097789422231232,0.3629391020940139,1.46220059756818
alpha_,device_id_nvidia-tesla-v100,-0.23916110279471767,0.7872880378523132,0.10332150760103605,-0.4416675365211298,-0.036654669068305584,0.6429633617615044,0.9640089799941932,0.0,-2.3147271884398974,0.020627866857078028,5.599261550994899
alpha_,model.trainer.batch_size,-9.144021538424948e-07,0.9999990855982642,2.1080687919259855e-06,-5.046141062950288e-06,3.217336755265298e-06,0.9999949538716688,1.000003217341931,0.0,-0.4337629575205056,0.6644605833491483,0.5897444753608816
alpha_,model.trainer.nb_epoch,0.0009266080517247828,1.0009270374855943,0.00038869479810051306,0.00016478024646970934,0.0016884358569798563,1.0001647938234803,1.0016898620673769,0.0,2.3838961989019727,0.017130433503121326,5.8672945290189
alpha_,predict_proba_time,0.6795503988941051,1.9729904740902018,0.014605582522327156,0.6509239831771162,0.7081768146110939,1.9173115744585045,2.0302862939478525,0.0,46.52675768702103,0.0,inf
alpha_,train_time,0.0005142075320839945,1.00051433975944,5.763200882958595e-05,0.00040125087042131166,0.0006271641937466774,1.00040133138232,1.0006273609023304,0.0,8.922255922129528,4.568849760659335e-19,60.92480280025999
alpha_,Intercept,-3.529170174467475,0.02932924392708237,0.10740286972936014,-3.739675930973268,-3.3186644179616818,0.023761802347859084,0.03620114908546917,0.0,-32.85917949269399,8.422292431114224e-237,784.2227455199941
beta_,Intercept,1.9506760499283962,7.033440930894896,0.02294930721373885,1.9056962343193227,1.9956558655374697,6.7240875387991625,7.357026666137403,0.0,84.99934362988539,0.0,inf
